event_id,mag,scaled_mag,depth_km,depth_category,felt,gap,sig,significant,region,station_network,local_claims_filed
us6000tab5,4.6,0.43749999999999994,31.157,shallow,0,84,326,0,"Abepura, Indonesia",USGS-WEST,10
us7000t0jj,2.6,0.020833333333333353,35,shallow,0,219,104,0,"Adak, Alaska",unknown,0
us6000tawa,4.4,0.3958333333333334,10,shallow,0,97,298,0,southeast Indian Ridge,CEA-12,13
us7000szhl,4.3,0.375,10,shallow,0,149,284,0,"Kandrian, Papua New Guinea",PNSN-07,6
pr71522773,3.21,0.14791666666666667,21.96,shallow,0,252,159,0,"Pole Ojea, Puerto Rico",SCEDC-01,0
us6000taw8,4.4,0.3958333333333334,10,shallow,0,87,298,0,southeast Indian Ridge,CEA-12,0
us7000szh3,4.2,0.35416666666666674,10,shallow,0,100,271,0,southeast Indian Ridge,USGS-WEST,11
us7000t0jc,3.2,0.14583333333333337,35,shallow,0,200,158,0,"Akutan, Alaska",USGS-WEST,10
us7000szh0,4.1,0.33333333333333326,10,shallow,0,161,259,0,"Izu Islands, Japan region",USGS-WEST,10
us7000t0jv,2.6,0.020833333333333353,20.238,shallow,0,216,104,0,"Adak, Alaska",SCEDC-01,13
us6000taai,4.3,0.375,30.864,shallow,0,145,284,0,"La Serena, Chile",PNSN-07,8
us7000szgz,4.1,0.33333333333333326,28.91,shallow,0,128,259,0,"Bitung, Indonesia",SCEDC-01,3
us6000taah,3.5,0.20833333333333334,10,shallow,1,78,189,0,"Los Ojos, New Mexico",SCEDC-01,7
us7000t0ja,2.7,0.041666666666666706,21.464,shallow,0,224,112,0,"Adak, Alaska",SCEDC-01,14
ci41287431,2.83,0.06875000000000002,10.01,shallow,0,31,123,0,"Westmorland, CA",unknown,0
us6000tabf,3.4,0.1875,10,shallow,0,230,178,0,"Adak, Alaska",unknown,0
pr2026186001,3.74,0.2583333333333334,79,intermediate,0,172,215,0,"Punta Cana, Dominican Republic",CEA-12,8
aka2026neyboe,2.8,0.062499999999999965,15.6,shallow,0,231,121,0,"Adak, Alaska",unknown,0
us6000taab,5,0.5208333333333334,5.307,shallow,0,93,385,1,"Coquimbo, Chile",PNSN-07,2
us7000t0j7,2.8,0.062499999999999965,153.866,intermediate,0,138,121,0,"Adak, Alaska",SCEDC-01,6
us6000taaa,5,0.5208333333333334,10,shallow,10,38,388,1,"Mianzhu, Deyang, Sichuan, China",PNSN-07,11
us6000taa7,4.6,0.43749999999999994,10,shallow,2,97,326,0,"Mianzhu, Deyang, Sichuan, China",CEA-12,0
us7000szgy,4.2,0.35416666666666674,121.347,intermediate,0,123,271,0,"Panguna, Papua New Guinea",PNSN-07,10
us6000taa3,4.5,0.4166666666666667,94.56,intermediate,0,134,312,0,"Shikotan, Russia",PNSN-07,11
us6000taa2,4.9,0.5000000000000001,10,shallow,2,57,370,0,"Mianzhu, Deyang, Sichuan, China",PNSN-07,15
nc75390041,2.96,0.09583333333333333,6.78,shallow,75,32,158,0,"Aromas, CA",PNSN-07,4
us6000ta9n,4.8,0.47916666666666663,24.829,shallow,0,86,354,0,"Coquimbo, Chile",CEA-12,5
us6000ta9m,5.7,0.6666666666666667,670.304,deep,0,37,500,1,"Levuka, Fiji",CEA-12,1
us7000t0iy,2.7,0.041666666666666706,164.55,intermediate,0,162,112,0,"Nikolski, Alaska",PNSN-07,9
nc75390006,2.95,0.09375000000000004,5.54,shallow,16,36,138,0,"Gilroy, CA",PNSN-07,15
aka2026nesxaa,2.6,0.020833333333333353,5,shallow,0,276,104,0,"Atka, Alaska",PNSN-07,13
us6000ta9a,4.1,0.33333333333333326,539.755,deep,0,92,259,0,Fiji region,PNSN-07,1
us7000szgw,4.6,0.43749999999999994,59.823,shallow,0,132,326,0,"Sungai Penuh, Indonesia",PNSN-07,4
us7000t0ik,3.2,0.14583333333333337,88.804,intermediate,0,200,158,0,"Atka, Alaska",PNSN-07,0
us6000ta95,4.5,0.4166666666666667,10,shallow,0,138,312,0,"Ovalle, Chile",SCEDC-01,4
us7000t0ii,3,0.10416666666666667,22.575,shallow,0,255,138,0,"Adak, Alaska",PNSN-07,10
us7000t0ih,2.7,0.041666666666666706,10,shallow,0,226,112,0,"Adak, Alaska",PNSN-07,14
us7000t0ig,3.4,0.1875,216.844,intermediate,0,138,178,0,"Atka, Alaska",PNSN-07,12
pr2026186000,3.96,0.3041666666666667,39,shallow,4,188,242,0,"Hatillo, Puerto Rico",CEA-12,0
us6000ta8s,4.4,0.3958333333333334,10,shallow,0,96,298,0,"Diego de Almagro, Chile",PNSN-07,11
aka2026nelqbm,2.5,0.0,29.4,shallow,0,245,96,0,"Adak, Alaska",PNSN-07,10
us7000szgv,4.6,0.43749999999999994,102.574,intermediate,0,156,326,0,the Kermadec Islands,CEA-12,0
aka2026nejajx,2.5,0.0,26.9,shallow,0,272,96,0,"Nikolski, Alaska",SCEDC-01,14
pr71522713,2.99,0.10208333333333339,94.66,intermediate,0,152,138,0,"Espino, Puerto Rico",PNSN-07,13
us6000ta86,5,0.5208333333333334,70.037,intermediate,0,102,385,1,"Severo-Kuril’sk, Russia",CEA-12,6
us7000szgr,4.1,0.33333333333333326,536.812,deep,0,157,259,0,"Kimbe, Papua New Guinea",PNSN-07,1
aka2026nefxaw,2.5,0.0,108.1,intermediate,0,38,96,0,"Ninilchik, Alaska",CEA-12,7
us6000ta7w,2.5,0.0,11.233,shallow,0,85,96,0,"Los Ojos, New Mexico",USGS-WEST,14
ci41287111,3.01,0.10624999999999996,7.38,shallow,0,33,139,0,"Johannesburg, CA",PNSN-07,5
us7000szgp,4.2,0.35416666666666674,10,shallow,0,116,271,0,"Mianzhu, Deyang, Sichuan, China",PNSN-07,3
us6000taw2,4.5,0.4166666666666667,10,shallow,0,121,312,0,"Angoram, Papua New Guinea",PNSN-07,0
aka2026necqet,2.5,0.0,145.1,intermediate,0,33,96,0,"Port Alsworth, Alaska",CEA-12,4
aka2026nebzsm,3.4,0.1875,35.1,shallow,0,240,178,0,"Akhiok, Alaska",CEA-12,13
us7000t07t,2.5,0.0,19.044,shallow,0,208,96,0,"Unalaska, Alaska",SCEDC-01,3
pr71522703,2.5,0.0,13.29,shallow,0,241,96,0,"Boquerón, Puerto Rico",SCEDC-01,0
aka2026neabrs,2.9,0.08333333333333331,27.3,shallow,5,26,131,0,"Susitna, Alaska",SCEDC-01,13
pr71522693,3.17,0.13958333333333334,9.62,shallow,0,278,155,0,"Cruz Bay, U.S. Virgin Islands",SCEDC-01,1
us6000tavt,4.1,0.33333333333333326,10,shallow,1,123,259,0,"Apollo Bay, Australia",SCEDC-01,6
us7000szgl,4,0.3125,62.07,shallow,0,156,246,0,"Severo-Kuril’sk, Russia",unknown,0
nn00921191,3.1,0.12500000000000003,1.0913,shallow,0,175,148,0,"Lamoille, Nevada",PNSN-07,0
aka2026ndsqav,2.8,0.062499999999999965,21.5,shallow,0,224,121,0,"Adak, Alaska",CEA-12,10
us6000ta6r,4.5,0.4166666666666667,521.265,deep,0,121,312,0,the Fiji Islands,PNSN-07,9
us7000szlb,2.5,0.0,35,shallow,0,244,96,0,"Sand Point, Alaska",SCEDC-01,0
us6000ta6j,4.4,0.3958333333333334,623.086,deep,0,76,298,0,Fiji region,PNSN-07,1
us6000ta6g,4.4,0.3958333333333334,10,shallow,0,164,298,0,"Talcahuano, Chile",SCEDC-01,10
us6000ta6h,4.4,0.3958333333333334,197.401,intermediate,0,122,298,0,"Pagan region, Northern Mariana Islands",PNSN-07,3
us6000ta64,4.7,0.45833333333333337,34.694,shallow,0,139,340,0,"Atico, Peru",USGS-WEST,2
pr2026185003,3.53,0.2145833333333333,20,shallow,1,281,192,0,"Cruz Bay, U.S. Virgin Islands",PNSN-07,12
pr71522673,3.25,0.15625,37.08,shallow,0,339,162,0,"Punta Cana, Dominican Republic",USGS-WEST,5
aka2026ndgcqb,2.5,0.0,1.8,shallow,0,309,96,0,"Nikolski, Alaska",CEA-12,14
us6000ta5h,4.4,0.3958333333333334,10,shallow,0,137,298,0,"Izu Islands, Japan region",USGS-WEST,3
ci41286623,2.57,0.0145833333333333,7.46,shallow,0,33,102,0,"Johannesburg, CA",CEA-12,12
us7000szl2,2.8,0.062499999999999965,35,shallow,0,218,121,0,"False Pass, Alaska",USGS-WEST,3
us6000ta53,4.8,0.47916666666666663,10,shallow,0,121,354,0,"Izu Islands, Japan region",PNSN-07,8
us6000ta52,4.6,0.43749999999999994,27.564,shallow,0,45,326,0,"Izu Islands, Japan region",PNSN-07,1
aka2026nddsnw,2.5,0.0,47,shallow,1,33,96,0,"Point Possession, Alaska",unknown,0
us7000szf8,4.1,0.33333333333333326,30.137,shallow,0,181,259,0,"Severo-Kuril’sk, Russia",USGS-WEST,1
us6000ta4u,4.9,0.5000000000000001,10,shallow,0,71,369,0,Central America,unknown,0
us7000szf9,4.3,0.375,10,shallow,0,167,284,0,Reykjanes Ridge,USGS-WEST,10
us6000ta4p,4.4,0.3958333333333334,10,shallow,0,69,298,0,Reykjanes Ridge,SCEDC-01,4
us7000szkw,3,0.10416666666666667,182.154,intermediate,0,127,138,0,"Adak, Alaska",unknown,0
us7000szf6,4.3,0.375,10,shallow,0,122,284,0,Reykjanes Ridge,SCEDC-01,11
us6000ta4c,5.2,0.5625000000000001,10,shallow,0,54,416,1,southern Mid-Atlantic Ridge,unknown,0
us7000szf7,4.1,0.33333333333333326,186.02,intermediate,0,209,259,0,"Khorugh, Tajikistan",SCEDC-01,2
pr2026185002,3.87,0.2854166666666667,62,shallow,1,192,231,0,"Punta Cana, Dominican Republic",SCEDC-01,13
us7000szf5,4.2,0.35416666666666674,69.597,shallow,0,129,271,0,"Burias, Philippines",USGS-WEST,2
us6000ta3t,5,0.5208333333333334,10,shallow,0,120,385,1,Reykjanes Ridge,SCEDC-01,6
us7000szfg,4.3,0.375,10,shallow,0,136,284,0,Reykjanes Ridge,CEA-12,10
us7000szf4,4.5,0.4166666666666667,122.284,intermediate,0,191,312,0,"Port-Olry, Vanuatu",SCEDC-01,6
us7000szf2,4.3,0.375,10,shallow,0,120,284,0,Reykjanes Ridge,unknown,0
us6000ta3r,5,0.5208333333333334,10,shallow,0,67,385,1,Reykjanes Ridge,PNSN-07,4
us6000ta3s,4.4,0.3958333333333334,10,shallow,0,119,298,0,Reykjanes Ridge,CEA-12,1
us7000szfk,4.3,0.375,10,shallow,0,138,284,0,Reykjanes Ridge,unknown,0
us6000ta3q,4.9,0.5000000000000001,10,shallow,0,120,369,0,Reykjanes Ridge,PNSN-07,0
us7000szfj,4.2,0.35416666666666674,10,shallow,0,128,271,0,Reykjanes Ridge,PNSN-07,3
us7000szf3,4.3,0.375,10,shallow,0,135,284,0,Reykjanes Ridge,CEA-12,13
us7000szf1,4,0.3125,162.218,intermediate,0,124,246,0,"Fukaura, Japan",unknown,0
us6000ta3f,4.6,0.43749999999999994,54.41,shallow,0,123,326,0,"Kandrian, Papua New Guinea",PNSN-07,2
us6000ta3g,4.7,0.45833333333333337,10,shallow,0,103,340,0,"Pianjiao, China",SCEDC-01,11
hv74996856,3.24,0.15416666666666673,7.21,shallow,2,90,162,0,"Wai‘ōhinu, Hawaii",PNSN-07,9
us7000szez,4.6,0.43749999999999994,50.105,shallow,0,98,326,0,"Ternate, Indonesia",PNSN-07,9
us6000ta3d,4.6,0.43749999999999994,10,shallow,0,95,326,0,"Pianjiao, China",PNSN-07,10
us6000ta37,4.5,0.4166666666666667,10,shallow,0,102,312,0,"Pianjiao, China",PNSN-07,8
aka2026ncotqo,2.7,0.041666666666666706,37.6,shallow,0,118,112,0,"Ouzinkie, Alaska",SCEDC-01,0
us6000ta34,4.8,0.47916666666666663,124.794,intermediate,0,101,354,0,"Tobelo, Indonesia",PNSN-07,13
us6000ta32,5.1,0.5416666666666666,10,shallow,0,57,400,1,"Abepura, Indonesia",PNSN-07,3
us6000ta31,4.9,0.5000000000000001,35,shallow,2,117,370,0,"Sarangani, Philippines",PNSN-07,1
us7000szjz,2.8,0.062499999999999965,10,shallow,0,223,121,0,"King Cove, Alaska",USGS-WEST,0
us7000szex,4.4,0.3958333333333334,10,shallow,0,125,298,0,"Balangonan, Philippines",SCEDC-01,15
us6000ta2x,4.7,0.45833333333333337,186.355,intermediate,0,32,340,0,"Lae, Papua New Guinea",SCEDC-01,7
pr2026185001,3.6,0.22916666666666669,10,shallow,0,114,199,0,"Saint Croix, U.S. Virgin Islands",SCEDC-01,8
us7000szew,4.6,0.43749999999999994,101.894,intermediate,0,134,326,0,South Sandwich Islands region,CEA-12,0
us6000ta2j,4.2,0.35416666666666674,259.942,intermediate,0,57,271,0,"Ambon, Indonesia",unknown,0
us7000szjd,2.9,0.08333333333333331,11.629,shallow,0,193,129,0,"Atka, Alaska",SCEDC-01,4
us6000ta2b,4.4,0.3958333333333334,298.998,intermediate,0,54,298,0,"Hihifo, Tonga",PNSN-07,7
us6000ta20,4.8,0.47916666666666663,10,shallow,0,127,354,0,"Izu Islands, Japan region",PNSN-07,9
aka2026ncfzau,2.6,0.020833333333333353,7.9,shallow,0,41,104,0,"Kokhanok, Alaska",SCEDC-01,11
us7000szeu,4.1,0.33333333333333326,10,shallow,0,204,259,0,"Petropavlovsk-Kamchatsky, Russia",CEA-12,5
us7000szja,2.9,0.08333333333333331,10.011,shallow,0,178,129,0,"Attu Station, Alaska",CEA-12,0
us7000szes,4.2,0.35416666666666674,268.617,intermediate,0,121,271,0,"Cabacao, Philippines",SCEDC-01,1
us7000szet,4,0.3125,10,shallow,0,176,246,0,"Attu Station, Alaska",unknown,0
us6000ta1t,4.8,0.47916666666666663,35,shallow,0,108,354,0,"Balangonan, Philippines",unknown,0
us6000ta1q,2.6,0.020833333333333353,10,shallow,0,280,104,0,"Pistol River, Oregon",USGS-WEST,13
tx2026nabvvf,2.8,0.062499999999999965,6.5674,shallow,0,63,121,0,"Los Ybanez, Texas",SCEDC-01,2
aka2026ncdyzk,2.8,0.062499999999999965,4.2,shallow,0,248,121,0,"Chignik, Alaska",CEA-12,2
us7000szep,3.8,0.2708333333333333,440.464,deep,0,123,222,0,"Pagan region, Northern Mariana Islands",SCEDC-01,10
aka2026ncclpa,3.3,0.16666666666666663,1.7,shallow,0,176,168,0,"Port Alexander, Alaska",PNSN-07,3
us6000ta18,5,0.5208333333333334,51.786,shallow,4,130,386,1,"Ovalle, Chile",unknown,0
aka2026nccdjm,2.6,0.020833333333333353,14.5,shallow,0,298,104,0,"Nikolski, Alaska",PNSN-07,7
us6000ta17,4.6,0.43749999999999994,385.987,deep,0,132,326,0,"Kumano, Japan",CEA-12,0
us7000sziy,2.9,0.08333333333333331,35,shallow,0,218,129,0,"Akutan, Alaska",USGS-WEST,9
us7000szix,2.7,0.041666666666666706,35,shallow,0,218,112,0,"False Pass, Alaska",PNSN-07,15
pr2026185000,3.82,0.27499999999999997,67,shallow,0,185,224,0,"San Antonio, Puerto Rico",CEA-12,8
us6000ta14,5,0.5208333333333334,10,shallow,3,81,386,1,"Balangonan, Philippines",SCEDC-01,4
us7000szek,4.5,0.4166666666666667,35,shallow,0,122,312,0,"Burias, Philippines",unknown,0
aka2026ncabar,2.8,0.062499999999999965,58.1,shallow,0,113,121,0,"Akhiok, Alaska",USGS-WEST,10
us7000sziq,2.9,0.08333333333333331,20.697,shallow,0,179,129,0,"Attu Station, Alaska",USGS-WEST,2
us6000ta7l,4.5,0.4166666666666667,10,shallow,0,191,312,0,"Lautoka, Fiji",PNSN-07,10
pr71522598,3.29,0.16458333333333336,40.22,shallow,0,200,167,0,"Hatillo, Puerto Rico",PNSN-07,6
us6000ta1y,3.5,0.20833333333333334,10,shallow,1,206,189,0,"Kanbe, Burma (Myanmar)",PNSN-07,12
us6000tajd,2.7,0.041666666666666706,9.686,shallow,0,196,112,0,"Nikolski, Alaska",CEA-12,13
us6000ta0n,4.5,0.4166666666666667,579.839,deep,0,50,312,0,Fiji region,CEA-12,13
us7000szii,3.6,0.22916666666666669,10,shallow,0,186,199,0,"Attu Station, Alaska",SCEDC-01,5
us7000sz7f,4.5,0.4166666666666667,96.387,intermediate,0,111,312,0,"Port-Vila, Vanuatu",unknown,0
us6000ta0j,4.4,0.3958333333333334,10,shallow,0,54,298,0,"Sarykemer, Kazakhstan",PNSN-07,2
pr71522593,3.25,0.15625,24.06,shallow,0,292,162,0,"Isabela, Puerto Rico",PNSN-07,7
us7000sz7j,4.1,0.33333333333333326,10,shallow,0,116,259,0,"Masohi, Indonesia",SCEDC-01,6
us6000ta1r,4.1,0.33333333333333326,12.287,shallow,0,188,259,0,"Attu Station, Alaska",CEA-12,0
us7000sz7e,4.5,0.4166666666666667,46.235,shallow,0,77,312,0,"Boyolangu, Indonesia",PNSN-07,3
us7000t05a,2.7,0.041666666666666706,98.024,intermediate,0,197,112,0,"Atka, Alaska",CEA-12,0
us7000sz7d,4.5,0.4166666666666667,68.343,shallow,0,143,312,0,"Sabang, Indonesia",SCEDC-01,11
pr71522573,2.97,0.09791666666666671,45.76,shallow,0,257,136,0,"Cruz Bay, U.S. Virgin Islands",CEA-12,13
us7000sz7c,3.4,0.1875,10,shallow,0,223,178,0,"Atka, Alaska",PNSN-07,6
us7000sz7b,4.4,0.3958333333333334,53.043,shallow,0,168,298,0,"Kuril’sk, Russia",PNSN-07,4
us7000sz7a,4.3,0.375,10,shallow,0,152,284,0,"Kokopo, Papua New Guinea",PNSN-07,7
us7000sz7h,4,0.3125,525.724,deep,0,146,246,0,"Levuka, Fiji",PNSN-07,9
us6000t9zw,5.3,0.5833333333333334,10,shallow,0,94,432,1,Balleny Islands region,unknown,0
us7000sz79,4.1,0.33333333333333326,70.567,intermediate,0,173,259,0,"Panguna, Papua New Guinea",SCEDC-01,7
us7000sz78,4.5,0.4166666666666667,56.195,shallow,0,128,312,0,"Misawa, Japan",CEA-12,6
us7000sz77,4.5,0.4166666666666667,77.223,intermediate,0,77,312,0,"Balangonan, Philippines",USGS-WEST,11
us7000t04k,2.7,0.041666666666666706,69.093,shallow,0,178,112,0,"Attu Station, Alaska",CEA-12,6
us6000t9zf,4.7,0.45833333333333337,62.89,shallow,0,73,340,0,"Burias, Philippines",SCEDC-01,15
us6000t9zc,4.3,0.375,139.728,intermediate,0,85,284,0,"Tual, Indonesia",PNSN-07,0
us6000t9yy,4.8,0.47916666666666663,41.717,shallow,1,56,355,0,"Tambolaka, Indonesia",USGS-WEST,2
us6000t9uy,3.3,0.16666666666666663,10,shallow,0,97,168,0,"Chalkyitsik, Alaska",unknown,0
us6000t9uw,4.5,0.4166666666666667,95.314,intermediate,0,72,312,0,"Vinchina, Argentina",SCEDC-01,1
us6000t9zv,3.5,0.20833333333333334,10,shallow,0,249,188,0,"Adak, Alaska",CEA-12,0
us7000t025,3,0.10416666666666667,10,shallow,0,195,138,0,"Attu Station, Alaska",CEA-12,2
us6000t9up,2.5,0.0,10,shallow,1,126,96,0,"Saint-Siméon, Canada",CEA-12,15
pr2026184000,3.92,0.29583333333333334,148,intermediate,0,178,236,0,"La Romana, Dominican Republic",unknown,0
us7000sz7i,4.3,0.375,10,shallow,0,180,284,0,"Beauséjour, Guadeloupe",USGS-WEST,1
us6000t9um,4.5,0.4166666666666667,10,shallow,1,118,312,0,"Beauséjour, Guadeloupe",USGS-WEST,4
us7000sz73,4.1,0.33333333333333326,55.089,shallow,0,183,259,0,"Kuji, Japan",SCEDC-01,0
us6000t9zu,3.8,0.2708333333333333,10,shallow,0,197,222,0,"Atka, Alaska",PNSN-07,6
aka2026nbdbel,2.5,0.0,0.4,shallow,0,202,96,0,"Adak, Alaska",unknown,0
us7000t020,3.2,0.14583333333333337,10,shallow,0,190,158,0,"Attu Station, Alaska",USGS-WEST,14
us7000t01z,3.3,0.16666666666666663,126.377,intermediate,0,161,168,0,"Rat Islands, Aleutian Islands, Alaska",CEA-12,12
us7000t01y,2.7,0.041666666666666706,142.28,intermediate,0,171,112,0,"Rat Islands, Aleutian Islands, Alaska",SCEDC-01,2
aka2026nbaict,2.7,0.041666666666666706,5,shallow,0,193,112,0,"Attu Station, Alaska",SCEDC-01,7
aka2026nbaaik,2.9,0.08333333333333331,91.1,intermediate,0,40,129,0,"Ninilchik, Alaska",PNSN-07,1
us7000sz71,4.1,0.33333333333333326,10,shallow,0,171,259,0,"Mawlaik, Burma (Myanmar)",USGS-WEST,0
us7000sz6z,4.6,0.43749999999999994,35,shallow,0,124,326,0,"Sarangani, Philippines",CEA-12,8
us7000t01q,2.8,0.062499999999999965,99.138,intermediate,0,174,121,0,"Attu Station, Alaska",PNSN-07,14
us6000t9u3,4.3,0.375,10,shallow,0,77,284,0,"Ḩājjīābād, Iran",PNSN-07,4
us6000t9u2,4.2,0.35416666666666674,10,shallow,0,91,271,0,"Hirara, Japan",SCEDC-01,2
us7000sz6y,4.1,0.33333333333333326,10,shallow,0,187,259,0,"Balangonan, Philippines",PNSN-07,10
us7000sz6x,4.1,0.33333333333333326,10,shallow,0,122,259,0,"Ḩājjīābād, Iran",unknown,0
us7000sz6v,4.4,0.3958333333333334,35,shallow,0,135,298,0,"Kuril’sk, Russia",unknown,0
us7000sz7k,4.3,0.375,10,shallow,0,206,284,0,"Port-Olry, Vanuatu",SCEDC-01,0
us6000t9tw,4.9,0.5000000000000001,70.635,intermediate,1,90,370,0,"Sarangani, Philippines",SCEDC-01,10
us6000t9tv,4.9,0.5000000000000001,64.911,shallow,0,101,369,0,"Sarangani, Philippines",PNSN-07,4
us6000t9tt,4.4,0.3958333333333334,10,shallow,0,71,298,0,"Kyzyl-Eshme, Kyrgyzstan",SCEDC-01,0
us7000sz6t,4.4,0.3958333333333334,10,shallow,0,154,298,0,"Aisen, Chile",CEA-12,15
us6000t9ts,4.6,0.43749999999999994,10,shallow,0,110,326,0,Macquarie Island,unknown,0
us7000sz6r,4.4,0.3958333333333334,10,shallow,0,128,298,0,Pacific-Antarctic Ridge,PNSN-07,13
us7000sz6s,4.2,0.35416666666666674,93.372,intermediate,0,130,271,0,"Severo-Kuril’sk, Russia",SCEDC-01,13
us6000t9tm,4.5,0.4166666666666667,10,shallow,0,72,312,0,"Hirara, Japan",USGS-WEST,2
aka2026narcsb,2.5,0.0,90.2,intermediate,0,145,96,0,"Adak, Alaska",PNSN-07,10
us6000t9tf,5.9,0.7083333333333335,34,shallow,0,45,536,1,"Severo-Kuril’sk, Russia",SCEDC-01,0
us7000szmt,3,0.10416666666666667,3.4,shallow,0,197,138,0,"Attu Station, Alaska",SCEDC-01,9
us6000t9ta,4.7,0.45833333333333337,126.413,intermediate,1,148,340,0,"Tobelo, Indonesia",CEA-12,3
us7000sz6p,4.5,0.4166666666666667,10,shallow,0,156,312,0,"Port-Olry, Vanuatu",CEA-12,14
us7000szl8,2.6,0.020833333333333353,95.077,intermediate,0,211,104,0,"False Pass, Alaska",PNSN-07,11
us7000sz6n,4.5,0.4166666666666667,10,shallow,0,97,312,0,"Hirara, Japan",SCEDC-01,0
us7000sz6l,4.2,0.35416666666666674,10,shallow,0,96,271,0,"Hirara, Japan",PNSN-07,7
us6000t9t2,4.2,0.35416666666666674,10,shallow,0,98,271,0,"Hirara, Japan",PNSN-07,1
aka2026namsxg,2.5,0.0,149,intermediate,0,24,96,0,"Pedro Bay, Alaska",USGS-WEST,4
aka2026nalsmk,2.5,0.0,9.5,shallow,0,258,96,0,"Nikolski, Alaska",SCEDC-01,11
us7000szkj,2.8,0.062499999999999965,10,shallow,0,185,121,0,"Attu Station, Alaska",CEA-12,14
us7000szkg,3.1,0.12500000000000003,11.593,shallow,0,185,148,0,"Attu Station, Alaska",USGS-WEST,1
us6000t9t9,3.5,0.20833333333333334,10,shallow,0,262,188,0,"Adak, Alaska",PNSN-07,3
us6000t9t8,2.9,0.08333333333333331,10,shallow,0,203,129,0,"Atka, Alaska",unknown,0
us6000t9sq,4.1,0.33333333333333326,61.605,shallow,5,164,260,0,"San Rafael Abajo, Costa Rica",PNSN-07,8
us6000t9sk,4.6,0.43749999999999994,84.026,intermediate,1,100,326,0,"Tobelo, Indonesia",SCEDC-01,7
us7000sziv,2.8,0.062499999999999965,7.886,shallow,0,190,121,0,"Attu Station, Alaska",PNSN-07,8
us6000t9sj,6.1,0.75,10,shallow,1,24,573,1,"Hirara, Japan",CEA-12,0
us6000t9si,4.9,0.5000000000000001,10,shallow,0,78,369,0,"Hirara, Japan",unknown,0
us7000szit,2.6,0.020833333333333353,35,shallow,0,210,104,0,"Adak, Alaska",USGS-WEST,3
us7000sz6d,4.5,0.4166666666666667,142.939,intermediate,0,216,312,0,"Luganville, Vanuatu",PNSN-07,0
us6000t9s2,4.4,0.3958333333333334,93.066,intermediate,0,98,298,0,"Ashkāsham, Afghanistan",PNSN-07,0
uu80143896,3.16,0.13750000000000004,-1.93,shallow,1,112,154,0,"Little America, Wyoming",PNSN-07,13
aka2026nafhzg,2.7,0.041666666666666706,5,shallow,0,235,112,0,"Chiniak, Alaska",SCEDC-01,14
us7000sz7g,4.6,0.43749999999999994,159.741,intermediate,0,139,326,0,"Tobelo, Indonesia",SCEDC-01,8
us6000t9r5,6.2,0.7708333333333334,107,intermediate,7,29,594,1,"Tobelo, Indonesia",PNSN-07,11
pr71522468,3.21,0.14791666666666667,22.23,shallow,1,231,159,0,"Charlotte Amalie, U.S. Virgin Islands",PNSN-07,0
us7000szil,3,0.10416666666666667,7.179,shallow,0,193,138,0,"Attu Station, Alaska",CEA-12,2
us7000sz6b,4.5,0.4166666666666667,71.169,intermediate,0,112,312,0,South Sandwich Islands region,PNSN-07,6
us6000t9qz,4.6,0.43749999999999994,72.808,intermediate,0,111,326,0,South Sandwich Islands region,PNSN-07,3
us6000t9qx,4.9,0.5000000000000001,50.962,shallow,0,90,369,0,"Ōfunato, Japan",PNSN-07,0
nc75388321,3.85,0.28125000000000006,14.18,shallow,5,31,229,0,"Alder Springs, CA",PNSN-07,5
us6000t9qu,4,0.3125,215.002,intermediate,0,130,246,0,"Uyuni, Bolivia",PNSN-07,13
us6000t9t5,3.6,0.22916666666666669,6.744,shallow,1,189,200,0,"Adak, Alaska",PNSN-07,1
us6000t9qp,2.8,0.062499999999999965,10,shallow,0,240,121,0,"Chiniak, Alaska",PNSN-07,10
aka2026nabmnx,2.6,0.020833333333333353,29.7,shallow,0,225,104,0,"Adak, Alaska",USGS-WEST,15
us7000sz68,4.3,0.375,10,shallow,0,132,284,0,"Macabuboni, Philippines",PNSN-07,3
us6000tazn,3.7,0.25000000000000006,11.524,shallow,0,168,211,0,"Attu Station, Alaska",PNSN-07,2
us6000tazm,4.4,0.3958333333333334,69.568,shallow,0,168,298,0,"Merizo Village, Guam",PNSN-07,7
us7000szdn,3.1,0.12500000000000003,15.324,shallow,0,197,148,0,"Attu Station, Alaska",PNSN-07,13
us7000szdm,2.5,0.0,17.111,shallow,0,191,96,0,"Adak, Alaska",CEA-12,0
us6000tazl,4.3,0.375,63.069,shallow,0,178,284,0,"Hachinohe, Japan",PNSN-07,7
us6000ta7h,4.6,0.43749999999999994,10,shallow,0,115,326,0,Macquarie Island,CEA-12,15
us7000szdk,2.8,0.062499999999999965,35,shallow,0,326,121,0,"Atka, Alaska",USGS-WEST,12
us7000szdj,2.8,0.062499999999999965,17.127,shallow,0,285,121,0,"Rat Islands, Aleutian Islands, Alaska",USGS-WEST,13
us6000t9q1,4.4,0.3958333333333334,160.569,intermediate,0,126,298,0,"Pagan region, Northern Mariana Islands",SCEDC-01,11
aka2026mzunma,2.5,0.0,15.1,shallow,1,31,96,0,"Chickaloon, Alaska",PNSN-07,14
us7000szdf,3.2,0.14583333333333337,35,shallow,0,214,158,0,"Unalaska, Alaska",PNSN-07,12
pr71522458,3.11,0.12708333333333333,5.82,shallow,0,299,149,0,"San Antonio, Puerto Rico",SCEDC-01,0
